comment_id,user,content
MDEyOklzc3VlQ29tbWVudDcxODc2NjE5NA==,mooxl,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcxODc2NjE5NA==,mooxl,EYES
MDEyOklzc3VlQ29tbWVudDcxODc2NjE5NA==,mcrio,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcxODc2NjE5NA==,mcrio,EYES
MDEyOklzc3VlQ29tbWVudDcxODc2NjE5NA==,paraboul,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcxODg0MDM1OQ==,znck,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc3MDIzOTMyMg==,paraboul,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc4Njc1NjU2OQ==,jos-,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,sonicoder86,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,beetaa,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,sarmad4444,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,RudyGr,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,marcosfilho-hotmart,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,marcosfilho-hotmart,HOORAY
MDEyOklzc3VlQ29tbWVudDY0NzI4NDc3NA==,peace2074,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzMxNjM2MQ==,sonicoder86,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzMxNjM2MQ==,nopeless,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzMxNjM2MQ==,AndTheGodsMadeLove,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,underfin,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,sonicoder86,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,nopeless,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,nathan3boss,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,nathan3boss,ROCKET
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,hasib-devs,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0NzM0NDkzNg==,hasib-devs,ROCKET
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,fredrivett,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,fredrivett,HEART
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,janivo,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,devmount,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,devmount,HEART
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,Sebastianhex,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,malhotrasaksham,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,malhotrasaksham,HEART
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,malhotrasaksham,HOORAY
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,catherineluse,HEART
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,catherineluse,HOORAY
MDEyOklzc3VlQ29tbWVudDY0ODk5ODgyNg==,catherineluse,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcyOTA2NjAyOA==,malek-boukhari,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,ZoiloGranda,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,mdandre89,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,sonicoder86,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,unfor19,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,2xAA,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,2xAA,HEART
MDEyOklzc3VlQ29tbWVudDgyOTE1Njk3NA==,bombadillo,HEART
MDEyOklzc3VlQ29tbWVudDg1NDEyNTcxMA==,msimpson,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg1NDEyNTcxMA==,coco-Tang,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg1NDEyNTcxMA==,markobarleben,THUMBS_UP
IC_kwDOCCum184-j0EE,hasib-devs,HEART
IC_kwDOCCum184-j0EE,hasib-devs,ROCKET
IC_kwDOCCum184-j0EE,GiantAxeWhy,HEART
IC_kwDOCCum184-j0EE,GiantAxeWhy,LAUGH
MDEyOklzc3VlQ29tbWVudDY0ODY1NDAwMQ==,underfin,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODY1NDAwMQ==,surmon-china,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODcwNjQxMw==,stefnotch,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY0ODcwNjQxMw==,jacobmllr95,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MTA4Nzk5Mw==,unbyte,LAUGH
MDEyOklzc3VlQ29tbWVudDY1MTI3MDUxMw==,CyberAP,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDczMDgyNjU4OA==,christonomous,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MzAwMjI1MA==,m4rvr,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MzQzOTI4Nw==,posva,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MzQzOTI4Nw==,whu-luojian,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MzQzOTI4Nw==,TimRChen,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MzQzOTI4Nw==,WesleyKapow,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1Mzg0OTY3NA==,xinheHuang,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1Mzg0OTY3NA==,yoonasy,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1Mzg0OTY3NA==,anandkumarram,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1Mzg0OTY3NA==,NicolasRichel,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1Mzg0OTY3NA==,jhuys,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1Mzg0OTY3NA==,minseolee,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1MzkzMDA4OQ==,jonathanpmartins,HOORAY
MDEyOklzc3VlQ29tbWVudDY1NDQzMjg3OA==,xinheHuang,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDQzMjg3OA==,jonathanpmartins,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDQzMjg3OA==,NicolasRichel,THUMBS_UP
IC_kwDOCCum185JtcTp,jdk2pq,HOORAY
MDEyOklzc3VlQ29tbWVudDY1Mzk1NzI3Mw==,smilingkite,EYES
MDEyOklzc3VlQ29tbWVudDY1Mzk1NzI3Mw==,RaimedasSimutis,EYES
MDEyOklzc3VlQ29tbWVudDY1Mzg5MTYxNw==,andrewspy,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDcwNDQ2OQ==,aztalbot,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDcwNDQ2OQ==,SeregPie,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTA3MjQ4NA==,aztalbot,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTE5MjA4Mw==,a631807682,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDkwNzkwNg==,Maronato,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDkwNzkwNg==,pumelotea,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NDkwNzkwNg==,haishengXie0712,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,gliheng,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,qgates,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,michgeek,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,soulsam480,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,Uzere,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,iassasin,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,milochristiansen,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,satrong,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,yanyang1116,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NTY2NDQzOA==,wststone,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYyMTczMA==,michgeek,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYyMTczMA==,Tvinsh,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYyMTczMA==,soulsam480,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYyMTczMA==,mpblewitt,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYyMTczMA==,oceangravity,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYyMTczMA==,emkis,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcyNTQ1NzA2MA==,oceangravity,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcyNTQ1NzA2MA==,yanyang1116,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDcyNTQ1NzA2MA==,mattersj,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,babalugats76,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,wdpm,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,iBag159,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,mpblewitt,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,oceangravity,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,DirtyWhite,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,jiraiyame,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,WingDust,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0MzkxMzUwMA==,matrunchyk,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc2Nzg3NDU2OQ==,mpblewitt,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc2Nzg3NDU2OQ==,oebrab,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc2Nzg3NDU2OQ==,horberlan,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc3NTkxMzY1Nw==,ngseke,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc5ODgzOTAxNQ==,mpblewitt,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc5ODgzOTAxNQ==,yanyang1116,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc5ODgzOTAxNQ==,wststone,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc5ODgzOTAxNQ==,ngseke,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgwNjQ5MDM0Ng==,Alexance,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDgwNjQ5MDM0Ng==,jiraiyame,THUMBS_UP
IC_kwDOCCum1849-0rL,atinux,THUMBS_UP
IC_kwDOCCum1849-0rL,matrunchyk,THUMBS_UP
IC_kwDOCCum185HCmjZ,bundlejs,THUMBS_UP
IC_kwDOCCum185OD-L1,radusuciu,ROCKET
IC_kwDOCCum185OD-L1,aztalbot,ROCKET
IC_kwDOCCum185OD-L1,katerlouis,ROCKET
IC_kwDOCCum185OD-L1,katerlouis,HEART
IC_kwDOCCum185OD-L1,felixdenoix,HEART
MDEyOklzc3VlQ29tbWVudDY1NjE3NTk3OQ==,makifkoroglu-artimetrik,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjE3NTk3OQ==,robsonn,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjE3NTk3OQ==,junaidrmzn,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,fawmi,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,PabloLION,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,ghalex,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,nouvist,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,HichamDouch,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,riteshjha,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,Psycarlo,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NjIxMjQ4Ng==,DrPep,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1NzU5MjE4Ng==,NE-SmallTown,EYES
MDEyOklzc3VlQ29tbWVudDY1NzIyODQ3OA==,axelthat,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1OTYwMjI3OQ==,AlexandreBonaventure,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY1OTYwMjI3OQ==,sqal,EYES
MDEyOklzc3VlQ29tbWVudDY2MDcxNDYxNA==,aztalbot,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MDcxNDYxNA==,AlexandreBonaventure,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MDcxNDYxNA==,Ydot19,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MDU3Mzg5NQ==,stefnotch,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTExMTgxOQ==,bjarkihall,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTExMTgxOQ==,baryla,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTExMTgxOQ==,eczn,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTE2MzIxOA==,aztalbot,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTE2MzIxOA==,bjarkihall,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTE2MzIxOA==,beary,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MTE2MzIxOA==,Krutie,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MDg2MDk3NQ==,fnoori,HEART
MDEyOklzc3VlQ29tbWVudDY2MDg2MDk3NQ==,ifui,HEART
MDEyOklzc3VlQ29tbWVudDY2MjAzMDk2MQ==,Akryum,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MjAzMDk2MQ==,509dave16,THUMBS_UP
IC_kwDOCCum1840kUun,str1ve21,THUMBS_UP
IC_kwDOCCum1840kUun,mini-milkman,THUMBS_UP
IC_kwDOCCum1847PKEt,philibe,THUMBS_UP
IC_kwDOCCum185BVndw,philibe,THUMBS_UP
IC_kwDOCCum185CPKdC,slants3,THUMBS_UP
IC_kwDOCCum185CPKdC,nabrown,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MjkxNjgxMQ==,posva,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MzE3NjUzNQ==,sunwenchao,EYES
MDEyOklzc3VlQ29tbWVudDY2MzQ2NTU1Mw==,baryla,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MzU3MzQzNg==,Nevah5,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2MzU3MzQzNg==,bhomaidan1990,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2MzU3NDYzMw==,visualjerk,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc2Njc2NTk3OA==,Timmitry,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MzUzNDE2MA==,yoyoys,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MzUzNDkzMg==,yoyoys,EYES
MDEyOklzc3VlQ29tbWVudDY2MzUzODI4NQ==,OlehFostyak,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MzUzODI4NQ==,dhasilva,THUMBS_UP
IC_kwDOCCum1841vSJN,bellmatthewf,HEART
IC_kwDOCCum1841vSJN,bellmatthewf,THUMBS_UP
IC_kwDOCCum1841vSJN,bellmatthewf,HOORAY
IC_kwDOCCum1841vSJN,ivteplo,THUMBS_UP
IC_kwDOCCum1841vSJN,blaadje,THUMBS_UP
IC_kwDOCCum1841vSJN,blaadje,HEART
IC_kwDOCCum1841vSJN,blaadje,HOORAY
IC_kwDOCCum1841vSJN,hugoattal,THUMBS_UP
IC_kwDOCCum1841vSJN,DaniyelMe,HEART
IC_kwDOCCum1841vSJN,samueleiche,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2Mzc1ODg3MA==,fabifont,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2Mzc1ODg3MA==,briosheje,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2Mzc1ODg3MA==,jfet97,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2Mzc1ODg3MA==,phillipkregg,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2Mzc1ODg3MA==,hansonfang,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2Mzc1ODg3MA==,bhomaidan1990,THUMBS_DOWN
MDEyOklzc3VlQ29tbWVudDY2NTE3NzcwOA==,jfet97,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NDYyMTAzNQ==,Picknight,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NDYyMTAzNQ==,visualjerk,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NDYyMTAzNQ==,ksidibe,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NDYyMTAzNQ==,Albert-cord,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NjI1ODk0OA==,bekliev,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NjI1ODk0OA==,bekliev,HEART
MDEyOklzc3VlQ29tbWVudDY2NjI1ODk0OA==,ronaldtveen,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NjI1ODk0OA==,Albert-cord,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2MzkxMjI4MA==,WGroenestein,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NDIwNTQ3Mg==,billybraga,EYES
MDEyOklzc3VlQ29tbWVudDY2NTc0NTk3MQ==,aztalbot,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NTc0NTk3MQ==,gem007bd,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NTc0NTk3MQ==,IonianPlayboy,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NTc0NTk3MQ==,maurer2,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2Njg3Nzg3Mg==,yusufkandemir,THUMBS_UP
IC_kwDOCCum185fI5LX,Flynamic,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2NzI0NTA2MQ==,vallemar,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3Mjc0MTE1MA==,yakobe,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYzNzk3Mw==,posva,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTYzNzk3Mw==,qgates,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDE5OTg1Mw==,CyberAP,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDE5OTg1Mw==,disfated,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDE5OTg1Mw==,redblobgames,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4Nzg4MjAwMg==,disfated,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4Nzg4MzQzOA==,CyberAP,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4Nzg4MzQzOA==,disfated,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4Nzg4MzQzOA==,redblobgames,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4ODE2NjQ2Mw==,CyberAP,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4ODE2NjQ2Mw==,KaelWD,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY4ODE2NjQ2Mw==,disfated,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDU3MzQ0Ng==,vertcitron,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDU3MzQ0Ng==,jcfauchet,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDU3MzQ0Ng==,gruzdkov,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,xmimiex,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,yaquawa,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,jcfauchet,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,PatrikRacsko,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,guaqiu5,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,gruzdkov,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,pawelgur,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg3Mzg5MTAzNw==,MosheL,THUMBS_UP
IC_kwDOCCum1841tr-b,MosheL,THUMBS_UP
IC_kwDOCCum185RXOiL,salqueng,THUMBS_UP
IC_kwDOCCum185RXOiL,bgondy,THUMBS_UP
IC_kwDOCCum185jEMGj,I-NOZex,THUMBS_UP
IC_kwDOCCum185jEMGj,Oskar-Nilsen-Roos,THUMBS_UP
IC_kwDOCCum185n1p7C,I-NOZex,THUMBS_UP
IC_kwDOCCum185n1p7C,Oskar-Nilsen-Roos,THUMBS_UP
IC_kwDOCCum185n1p7C,SergkeiM,THUMBS_UP
IC_kwDOCCum185n1p7C,mgtf,THUMBS_UP
IC_kwDOCCum1853cETs,jcc1997,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY2OTk5NDMxOQ==,zouhangwithsweet,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDQ0Mzc2Ng==,mofux,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDQ0Mzc2Ng==,Sun79,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDQ0Mzc2Ng==,seanlandsman,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,mofux,HEART
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,LeksBond,HEART
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,Anubarak,HEART
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,sadn1ck,ROCKET
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,seanlandsman,HEART
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,seanlandsman,ROCKET
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,dskvr,HEART
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,mringler,ROCKET
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,samoslag,HEART
MDEyOklzc3VlQ29tbWVudDY5NTM0NjU5Nw==,ewalters-politico,HEART
MDEyOklzc3VlQ29tbWVudDY3MTMxNDAzNQ==,HakamFostok,HEART
MDEyOklzc3VlQ29tbWVudDY3MTMxNDAzNQ==,mivui,HEART
MDEyOklzc3VlQ29tbWVudDY3MzEwNzMyOQ==,Niputi,HEART
MDEyOklzc3VlQ29tbWVudDY3MzEwNzMyOQ==,jackdomleo7,HEART
MDEyOklzc3VlQ29tbWVudDY3MDk1NjU3MA==,mino01x,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MzczOTU2MA==,brainkim,EYES
MDEyOklzc3VlQ29tbWVudDg3NTY0NjI4OQ==,johnsoncodehk,HOORAY
MDEyOklzc3VlQ29tbWVudDg3NTY0NjI4OQ==,paulshen,HOORAY
IC_kwDOCCum185k_VjF,mrcego,HOORAY
MDEyOklzc3VlQ29tbWVudDY3MDk3NzE5Ng==,posva,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MDk3NzE5Ng==,yushen7,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk5MjQ3MQ==,posva,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk5MjQ3MQ==,AjaiKN,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg0MTQ4NDAzOA==,Lexpeartha,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg0MTQ4NDAzOA==,kaizenseed,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg0MTQ4NDAzOA==,MiloTischler,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDg0MTQ4NDAzOA==,paul-em,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTM1MDg3OQ==,ohepworthbell,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTM1MDg3OQ==,tuean,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTU2OTU1Ng==,dasDaniel,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk2MDExMw==,pearofducks,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk2MDExMw==,unbyte,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk2MDExMw==,ifredom,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk2MDExMw==,vxow,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTk2MDExMw==,jonathanjameswatson,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MTg4Njk3Mg==,MissedWarrior,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3MzA3NDYxOQ==,stefnotch,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDk1Mjk0Mw==,michaeltintiuc,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzNTg3NA==,zolotarev,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzNTg3NA==,danielelkington,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzNTg3NA==,MrGeminus,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzNTg3NA==,ktseo41,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzNTg3NA==,bb1950328,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzNTg3NA==,tntsoft,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDc0NTEzMjIxMw==,danielelkington,THUMBS_UP
IC_kwDOCCum1846OSNN,kyh196201,THUMBS_UP
IC_kwDOCCum1846OSNN,zolotarev,THUMBS_UP
IC_kwDOCCum1846OSNN,IamJustinS,THUMBS_UP
IC_kwDOCCum1846OSNN,vphutane27,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDQzMDUyOQ==,NMFES,THUMBS_UP
MDEyOklzc3VlQ29tbWVudDY3NDg4MTQzOQ==,NMFES,CONFUSED
